lon,lat,layer_id,amenities,amenity,area_sqm,id,name,names,radius_m,weight
14.417863,50.0889982,overpass_historic_memorials_monuments,,,,9992062318,Klara Mahlerová,"['Klara Mahlerová', 'Karel Mahler']",,1.0
14.4204033,50.0889918,overpass_historic_memorials_monuments,,,,9992062803,František Pick,"['František Pick', 'Alžběta Pick', 'Anna Marie Pick']",,1.0
14.4229699,50.0909226,overpass_historic_memorials_monuments,,,,9992083258,Jindřich Prossnitz,,,1.0
14.4220085,50.0888378,overpass_historic_memorials_monuments,,,,9992083653,Rudolf Weil,,,1.0
14.4224492,50.0862475,overpass_historic_memorials_monuments,,,,10006002997,Emilie Klingenberger,,,1.0
14.423497,50.0856343,overpass_historic_memorials_monuments,,,,10006007284,Ota Kollinský,"['Ota Kollinský', 'Stella Kollinská', 'Olga Dagmar Kollinská']",,1.0
14.4189363,50.0860107,overpass_historic_memorials_monuments,,,,10020128188,Marek Frauwirth,,,1.0
14.4191982,50.0899567,overpass_historic_memorials_monuments,,,,10723025553,Marie Mizzi Marburgová,"['Marie Mizzi Marburgová', 'Johana Landsbergerová']",,1.0
14.4199885,50.0874896,overpass_historic_memorials_monuments,,,,10996470915,Francišak Skaryna,,,1.0
14.4212032,50.0860718,overpass_historic_memorials_monuments,,,,11401832671,Artur Görgey,,,1.0
14.4166671,50.0861373,overpass_historic_memorials_monuments,,,,11478903475,Pavel Josef Šafařík,,,1.0
14.4158141,50.0887393,overpass_historic_memorials_monuments,,,,11527558158,Růžena Vacková,,,1.0
14.4231263,50.0912959,overpass_historic_memorials_monuments,,,,11677852125,Christian Doppler,,,1.0
14.415458,50.0890188,overpass_historic_memorials_monuments,,,,12003675621,Střelba na Filozofické fakultě UK,,,1.0
14.4199253,50.089974,overpass_historic_memorials_monuments,,,,12362053259,Alois Allina,"['Alois Allina', 'Gertruda Allinová', 'Pavel Herrmann']",,1.0
14.4190837,50.0880467,overpass_historic_memorials_monuments,,,,12362094983,Jindřich Kohn,"['Jindřich Kohn', 'Adelheida Kohnová']",,1.0
14.4193142,50.0892533,overpass_historic_memorials_monuments,,,,12362255942,Lilly Weiss roz. Modrý,"['Lilly Weiss roz. Modrý', 'Susanne Weiss', 'Hermine Modrý Grimm roz. Reichmann', 'Olga Kauders roz. Reichmann', 'Friedrich Paul Weiss']",,1.0
14.4237011,50.0886417,overpass_historic_memorials_monuments,,,,12382048317,Josef Pollak,,,1.0
14.4164461,50.0909718,overpass_historic_memorials_monuments,,,,12600302266,prof. Marian Szyjkowski,,,1.0
14.4176438,50.0916314,overpass_historic_memorials_monuments,,,,12655671388,Neznámý bojovník,,,1.0
14.4175959,50.0915283,overpass_historic_memorials_monuments,,,,12741046718,Popraveným studentům Právnické fakulty,,,1.0
14.4172145,50.0918393,overpass_historic_memorials_monuments,,,,12753987062,Památce bojovníkům popraveným a svrženým do Vltavy,,,1.0
14.4182577,50.0900217,overpass_historic_memorials_monuments,,,,12995626928,,,,1.0
14.4184403,50.0899829,overpass_historic_memorials_monuments,,,,12995626929,Staronová Synagoga,,,1.0
14.4181962,50.0903537,overpass_historic_memorials_monuments,,,,12995626930,Oldřich Nový,,,1.0
14.4136277,50.0862192,overpass_historic_memorials_monuments,,,,13058070073,,,,1.0
14.4136296,50.086398,overpass_historic_memorials_monuments,,,,13058070075,,,,1.0
14.4192671,50.0898465,overpass_historic_memorials_monuments,,,,13322092736,Vilém Kraus,,,1.0
14.42455,50.091237,overpass_historic_memorials_monuments,,,,13470628219,,,,1.0
14.423444,50.086348,overpass_historic_memorials_monuments,,,,13470921462,,,,1.0
14.419097,50.089466,overpass_historic_memorials_monuments,,,,13470989629,,,,1.0
14.4191722,50.0855481,overpass_historic_memorials_monuments,,,,13470989647,,,,1.0
14.420151,50.090016,overpass_historic_memorials_monuments,,,,13470989680,,,,1.0
14.419574,50.088838,overpass_historic_memorials_monuments,,,,13470993070,,,,1.0
14.423086,50.089541,overpass_historic_memorials_monuments,,,,13471010726,,,,1.0
14.421218,50.088272,overpass_historic_memorials_monuments,,,,13471010727,,,,1.0
14.419977,50.090288,overpass_historic_memorials_monuments,,,,13471010787,,,,1.0
14.418905,50.086135,overpass_historic_memorials_monuments,,,,13471011235,,,,1.0
14.41833,50.085617,overpass_historic_memorials_monuments,,,,13471011385,,,,1.0
14.418126,50.089057,overpass_historic_memorials_monuments,,,,13471011402,,,,1.0
14.417719,50.08769,overpass_historic_memorials_monuments,,,,13471011452,,,,1.0
14.418941,50.086345,overpass_historic_memorials_monuments,,,,13471011517,,,,1.0
14.420087,50.092001,overpass_historic_memorials_monuments,,,,13471011518,,,,1.0
14.414455,50.085057,overpass_historic_memorials_monuments,,,,13471011535,,,,1.0
14.41411,50.085791,overpass_historic_memorials_monuments,,,,13471011662,,,,1.0
14.421655,50.087879,overpass_historic_memorials_monuments,,,,13471011664,,,,1.0
14.4190799,50.0858725,overpass_historic_memorials_monuments,,,,13471012468,,,,1.0
14.423283,50.087141,overpass_historic_memorials_monuments,,,,13471012471,,,,1.0
14.420939,50.091934,overpass_historic_memorials_monuments,,,,13471012750,,,,1.0
14.422757,50.088201,overpass_historic_memorials_monuments,,,,13471012766,,,,1.0
14.424907,50.084946,overpass_historic_memorials_monuments,,,,13471012888,,,,1.0
14.42173,50.084936,overpass_historic_memorials_monuments,,,,13471012897,,,,1.0
14.414631,50.085088,overpass_historic_memorials_monuments,,,,13471012898,,,,1.0
14.417976,50.087472,overpass_historic_memorials_monuments,,,,13471012899,,,,1.0
14.418056,50.086982,overpass_historic_memorials_monuments,,,,13471012920,,,,1.0
14.422534,50.087236,overpass_historic_memorials_monuments,,,,13471013033,,,,1.0
14.422751,50.08723,overpass_historic_memorials_monuments,,,,13471013036,,,,1.0
14.414678,50.084951,overpass_historic_memorials_monuments,,,,13471013051,,,,1.0
14.418473,50.089453,overpass_historic_memorials_monuments,,,,13471013304,,,,1.0
14.416949,50.088771,overpass_historic_memorials_monuments,,,,13471013439,,,,1.0
14.423196,50.085833,overpass_historic_memorials_monuments,,,,13471013448,,,,1.0
14.419275,50.087058,overpass_historic_memorials_monuments,,,,13471013457,,,,1.0
14.419132,50.09012,overpass_historic_memorials_monuments,,,,13471013597,,,,1.0
14.423386,50.085711,overpass_historic_memorials_monuments,,,,13471013610,,,,1.0
14.414744,50.085428,overpass_historic_memorials_monuments,,,,13471013620,,,,1.0
14.419466,50.091071,overpass_historic_memorials_monuments,,,,13471013756,,,,1.0
14.413035,50.08543,overpass_historic_memorials_monuments,,,,13471013782,,,,1.0
14.421922,50.089592,overpass_historic_memorials_monuments,,,,13471013923,,,,1.0
14.417227,50.086669,overpass_historic_memorials_monuments,,,,13644318000,,,,1.0
14.4158326,50.08899,overpass_historic_memorials_monuments,,,,13799090435,František Jindra a Bedřich Neubauer,,,1.0
14.4150267,50.0856899,overpass_historic_memorials_monuments,,,,30621924,Pöttingovský palác,,,1.0
14.4179137,50.0869618,overpass_historic_memorials_monuments,,,,320963003,Rabbi Löw,,,1.0
14.4207731,50.08724,overpass_historic_memorials_monuments,,,,475495865,Památník 27 pánů popravených po bitvě na Bílé Hoře,,,1.0
14.4146075,50.0846939,overpass_historic_memorials_monuments,,,,71484,Palác Pachtů z Rájova,,,1.0
14.414467,50.0857525,overpass_historic_memorials_monuments,,,,71503,Colloredo-Mansfeldský palác,,,1.0
14.4173842,50.0865079,overpass_historic_memorials_monuments,,,,74524,Trauttmannsdorfský palác,,,1.0
14.4220208,50.0880894,overpass_historic_memorials_monuments,,,,127987,palác Kinských,,,1.0
14.4181209,50.0865206,overpass_historic_memorials_monuments,,,,2318358,Clam-Gallasův palác,,,1.0
14.4247585,50.0874201,overpass_historic_memorials_monuments,,,,2851001,Menhartovský palác,,,1.0
14.4232001,50.0868781,overpass_historic_memorials_monuments,,,,4460726,palác Hrzánů z Harasova,,,1.0
14.4233717,50.0851821,overpass_historic_memorials_monuments,,,,5012257,palác Hrobčických,,,1.0
14.4231549,50.0850319,overpass_historic_memorials_monuments,,,,5012259,Wimmerův palác,,,1.0
14.4239904,50.087413,overpass_historic_memorials_monuments,,,,7098181,Millesimovský palác,,,1.0
14.4221119,50.0878669,overpass_historic_memorials_monuments,,,,10437481,U Kamenného zvonu,,,1.0
14.4165887,50.0882606,overpass_amenity_entertainment_sustenance,,restaurant,,290026925,U Parlamentu,,,1.0
14.4164882,50.087785,overpass_amenity_entertainment_sustenance,,restaurant,,290026926,Pizzeria Donna,"['Pizzeria Donna', 'SOVA Restaurant']",,1.0
14.4186581,50.0890958,overpass_amenity_entertainment_sustenance,,restaurant,,296454184,Kafka Hummus Café,,,1.0
14.4229078,50.0865707,overpass_amenity_entertainment_sustenance,,restaurant,,296466846,U Červeného Páva,,,1.0
14.4243757,50.0899862,overpass_amenity_entertainment_sustenance,,bar,,296467865,Moon Club,,,1.0
14.4169924,50.0853503,overpass_amenity_entertainment_sustenance,,bar,,296495446,U Kunstatu,,,1.0
14.4182972,50.0857057,overpass_amenity_entertainment_sustenance,,ice_cream,,296515266,Crème de la Crème,,,1.0
14.4180687,50.0906327,overpass_amenity_entertainment_sustenance,,restaurant,,296587488,Les Moules,,,1.0
14.4212469,50.0910404,overpass_amenity_entertainment_sustenance,,restaurant,,296590541,Gruzie Restaurant,,,1.0
