lon,lat,layer_id,amenities,amenity,area_sqm,id,name,names,radius_m,weight
-122.1261198,47.6759806,overpass_amenity_entertainment_sustenance,,pub,,1020849071,Three Lions Pub,,,1.0
-122.1262638,47.6759811,overpass_amenity_entertainment_sustenance,,restaurant,,1020852776,The British Pantry Ltd.,,,1.0
-122.1301227,47.6758398,overpass_amenity_entertainment_sustenance,,pub,,1021370421,J Michaels Pub & Eatery,,,1.0
-122.1140559,47.6707916,overpass_amenity_entertainment_sustenance,,cafe,,1021843304,Starbucks,,,1.0
-122.124949,47.6788593,overpass_amenity_entertainment_sustenance,,cafe,,1028669255,Village Square Cafe,,,1.0
-122.1233962,47.6819189,overpass_amenity_entertainment_sustenance,,pub,,1078173445,JJ Mahoneys,,,1.0
-122.1234744,47.6820117,overpass_amenity_entertainment_sustenance,,restaurant,,1078173888,Racha Noodle & Thai,,,1.0
-122.1305741,47.6694091,overpass_amenity_entertainment_sustenance,"['cafe', 'restaurant']",cafe,,1103954941,Sunrise Cafe,"['Sunrise Cafe', 'Bangkok Basil']",,1.0
-122.0425584,47.6944229,overpass_amenity_entertainment_sustenance,,cafe,,1125487671,Cypress Coffee Company,,,1.0
-122.0410049,47.694565,overpass_amenity_entertainment_sustenance,,restaurant,,1125487703,Himitsu,,,1.0
-122.024265,47.7001242,overpass_amenity_entertainment_sustenance,,pub,,1134581367,Three Lions Pub,,,1.0
-122.0241043,47.6999254,overpass_amenity_entertainment_sustenance,,restaurant,,1134581421,Miyakos Teriyaki & Wok,,,1.0
-122.025043,47.6990287,overpass_amenity_entertainment_sustenance,,fast_food,,1191231784,Papa Murphy's,,,1.0
-122.0251851,47.69898,overpass_amenity_entertainment_sustenance,"['fast_food', 'restaurant']",fast_food,,1191231791,Papa Murphy's,"[""Papa Murphy's"", ""Luigi's Italian Cucina""]",,1.0
-122.1300893,47.6767956,overpass_amenity_entertainment_sustenance,,restaurant,,1199361856,Ooba Tooba,,,1.0
-122.154317,47.62701,overpass_amenity_entertainment_sustenance,,restaurant,,1213922799,Frying Fish,,,1.0
-122.154542,47.6270082,overpass_amenity_entertainment_sustenance,,fast_food,,1213922824,Papa Murphy's,,,1.0
-122.0995243,47.6664531,overpass_amenity_entertainment_sustenance,,restaurant,,1217745663,Pomegranate Bistro,,,1.0
-122.0261338,47.6987658,overpass_amenity_entertainment_sustenance,,cafe,,1235037503,Starbucks,,,1.0
-122.125217,47.6801713,overpass_amenity_entertainment_sustenance,"['restaurant', 'fast_food']",restaurant,,1241063653,Los Chilangos,"['Los Chilangos', ""Papa John's"", 'Boling Point']",,1.0
-122.102626,47.6669937,overpass_amenity_entertainment_sustenance,,cafe,,1241180008,Peet's Coffee,,,1.0
-122.102327,47.6672916,overpass_amenity_entertainment_sustenance,,fast_food,,1241180080,Chipotle,,,1.0
-122.1110032,47.6702464,overpass_amenity_entertainment_sustenance,,ice_cream,,1242265277,Baskin-Robbins,,,1.0
-122.1099678,47.6726114,overpass_amenity_entertainment_sustenance,,restaurant,,1243260800,Yummy Teriyaki,,,1.0
-122.1117501,47.6719611,overpass_amenity_entertainment_sustenance,,restaurant,,1257414155,Agave Cocina & Cantina,,,1.0
-122.1446573,47.6855472,overpass_amenity_entertainment_sustenance,,pub,,1262848052,Black Raven Brewing Company,,,1.0
-122.026476,47.6451947,overpass_amenity_entertainment_sustenance,,cafe,,1276548279,Starbucks,,,1.0
-122.1232079,47.67366,overpass_amenity_entertainment_sustenance,,restaurant,,1372948758,Hakka House,,,1.0
-122.122344,47.6779991,overpass_amenity_entertainment_sustenance,,restaurant,,1380602517,Ristorante Tropea,,,1.0
-122.1178197,47.6724928,overpass_amenity_entertainment_sustenance,,restaurant,,1438943256,Kanishka,,,1.0
-122.1227671,47.6744858,overpass_amenity_entertainment_sustenance,,pub,,1738744874,Redmond's Bar and Grill,,,1.0
-122.154652,47.6250241,overpass_amenity_entertainment_sustenance,,cafe,,1739472328,Starbucks,,,1.0
-122.1277078,47.6767931,overpass_amenity_entertainment_sustenance,,restaurant,,1740887062,Sages Restaurant,,,1.0
-122.1101164,47.6710477,overpass_amenity_entertainment_sustenance,,fast_food,,1774361993,Panera Bread,,,1.0
-122.1200436,47.6706107,overpass_amenity_entertainment_sustenance,"['cafe', 'restaurant']",cafe,,1988524258,Starbucks,"['Starbucks', 'The Original Pancake House']",,1.0
-122.1231617,47.6816407,overpass_amenity_entertainment_sustenance,,restaurant,,2071062675,Yummy Pho,,,1.0
-122.121293,47.6719873,overpass_amenity_entertainment_sustenance,,pub,,2071065704,Flatstick Pub,,,1.0
-122.144064,47.6835259,overpass_amenity_entertainment_sustenance,"['fast_food', 'restaurant']",fast_food,,2106231828,Subway,"['Subway', 'Zaucer Pizza']",,1.0
-122.1540685,47.6308799,overpass_amenity_entertainment_sustenance,,restaurant,,2136439847,Amulya Indian Cuisine,,,1.0
-122.1419021,47.7322151,overpass_amenity_entertainment_sustenance,,restaurant,,2447402598,Pablo y Pablo,,,1.0
-122.102567,47.6672896,overpass_amenity_entertainment_sustenance,,restaurant,,2622999539,Asiana Bistro,,,1.0
-122.110783,47.6701837,overpass_amenity_entertainment_sustenance,,fast_food,,2623010946,Jersey Mike's Subs,,,1.0
-122.025448,47.6448981,overpass_amenity_entertainment_sustenance,,fast_food,,2623485882,Subway,,,1.0
-122.1031584,47.6672899,overpass_amenity_entertainment_sustenance,,restaurant,,2623497488,Sahara,,,1.0
-122.1005764,47.6669517,overpass_amenity_entertainment_sustenance,,cafe,,2623987923,Mercurys Coffee Co.,,,1.0
-122.1284051,47.6750561,overpass_amenity_entertainment_sustenance,,fast_food,,2624145049,Qdoba,,,1.0
-122.1271082,47.6756342,overpass_amenity_entertainment_sustenance,,fast_food,,2624145607,Jimmy John's,,,1.0
-122.1266886,47.6744086,overpass_amenity_entertainment_sustenance,,cafe,,2624148528,The Screaming Parrots Cafe,,,1.0
-122.1270057,47.6746005,overpass_amenity_entertainment_sustenance,,restaurant,,2624149206,Zeeks Pizza - Redmond,,,1.0
-122.1223323,47.6731103,overpass_amenity_entertainment_sustenance,,restaurant,,2624157364,Tipsy Cow Burger Bar,,,1.0
-122.127345,47.6810002,overpass_amenity_entertainment_sustenance,,fast_food,,2626116367,Potbelly,,,1.0
-122.1200345,47.6697211,overpass_amenity_entertainment_sustenance,"['restaurant', 'cafe']",restaurant,,2626130765,Matts' Rotisserie & Oyster Lounge,"[""Matts' Rotisserie & Oyster Lounge"", 'Creperie de Paris', 'jaShn']",,1.0
-122.1117912,47.6713719,overpass_amenity_entertainment_sustenance,,fast_food,,2627336275,Five Guys,,,1.0
-122.1278505,47.675058,overpass_amenity_entertainment_sustenance,,restaurant,,2627376310,Niko Teriyaki,,,1.0
-122.127259,47.6760205,overpass_amenity_entertainment_sustenance,,cafe,,2627417682,Yi Fang Tea,,,1.0
-122.1217426,47.6704373,overpass_amenity_entertainment_sustenance,,ice_cream,,2627471720,Cold Stone Creamery,,,1.0
-122.1446883,47.6268803,overpass_amenity_entertainment_sustenance,,restaurant,,2716358137,Tang Bar Hot Pot Restaurant,,,1.0
-122.1441416,47.6274075,overpass_amenity_entertainment_sustenance,"['ice_cream', 'restaurant']",ice_cream,,2716358161,Somisomi,"['Somisomi', 'Tiger Bites']",,1.0
-122.123005,47.6814552,overpass_amenity_entertainment_sustenance,,fast_food,,2834328914,MOD Pizza,,,1.0
-122.145002,47.631134,overpass_amenity_entertainment_sustenance,,restaurant,,3295744762,Dough Zone,,,1.0
-122.1452654,47.6309962,overpass_amenity_entertainment_sustenance,,restaurant,,3295746561,Anjappar Chettinad,,,1.0
-122.1449817,47.6309268,overpass_amenity_entertainment_sustenance,,cafe,,3295746861,Mavalli Tiffin Rooms (MTR 1924),,,1.0
-122.099381,47.6644483,overpass_amenity_entertainment_sustenance,,fast_food,,3351104940,Subway,,,1.0
-122.1559605,47.6301559,overpass_amenity_entertainment_sustenance,,restaurant,,3377511542,Shahana Steakhouse,,,1.0
-122.1543163,47.6306101,overpass_amenity_entertainment_sustenance,,fast_food,,3728489926,El Rinconsito,,,1.0
-122.141331,47.6405442,overpass_amenity_entertainment_sustenance,,food_court,,3734075551,Microsoft Cafe 112,,,1.0
-122.1210852,47.6703078,overpass_amenity_entertainment_sustenance,,cinema,,3812153314,IPIC Theaters,,,1.0
-122.1502131,47.6282964,overpass_amenity_entertainment_sustenance,,restaurant,,3889813431,Steve's Bar and Grill,,,1.0
-122.1489551,47.6273198,overpass_amenity_entertainment_sustenance,,restaurant,,3889813433,Donburi Station,,,1.0
-122.1495471,47.6282878,overpass_amenity_entertainment_sustenance,,restaurant,,3889813443,,,,1.0
-122.1505741,47.6282967,overpass_amenity_entertainment_sustenance,,restaurant,,3889813448,Nan Noodles,,,1.0
-122.151475,47.6282977,overpass_amenity_entertainment_sustenance,,restaurant,,3889828768,Dickey's Barbecue Pit,,,1.0
-122.151719,47.628298,overpass_amenity_entertainment_sustenance,,restaurant,,3889828774,Shaoshan Impression,,,1.0
-122.15482,47.6262389,overpass_amenity_entertainment_sustenance,,fast_food,,3889833961,Wayback Burgers,"['Wayback Burgers', 'Subway']",,1.0
-122.154822,47.6263327,overpass_amenity_entertainment_sustenance,"['cafe', 'restaurant']",cafe,,3889833973,Happy Lemon,"['Happy Lemon', 'Thai Chef']",,1.0
-122.154652,47.6251192,overpass_amenity_entertainment_sustenance,,fast_food,,3889833976,Ezell's Chicken,,,1.0
-122.134036,47.6308986,overpass_amenity_entertainment_sustenance,,fast_food,,3893778039,Potbelly,,,1.0
-122.1444262,47.6276109,overpass_amenity_entertainment_sustenance,,cafe,,3899118617,85°C Bakery Cafe,,,1.0
-122.1219969,47.6706107,overpass_amenity_entertainment_sustenance,,cafe,,3900551372,Kitanda,,,1.0
-122.1415829,47.6296695,overpass_amenity_entertainment_sustenance,,fast_food,,3933280523,Panda Express,,,1.0
-122.1543197,47.6305184,overpass_amenity_entertainment_sustenance,"['restaurant', 'ice_cream']",restaurant,,3940718893,Wibbley's Burgers,"[""Wibbley's Burgers"", 'Baskin-Robbins']",,1.0
-122.1544949,47.6304374,overpass_amenity_entertainment_sustenance,,restaurant,,3950968415,I Love Teriyaki,,,1.0
-122.1547965,47.6299141,overpass_amenity_entertainment_sustenance,,restaurant,,3950968421,Tasty Time 425 & KTV Karaoke Lounge,,,1.0
-122.1554631,47.6299241,overpass_amenity_entertainment_sustenance,,restaurant,,3950968423,Little Taipei,,,1.0
-122.1351225,47.6286168,overpass_amenity_entertainment_sustenance,,fast_food,,4129359890,Jimmy John's,,,1.0
-122.1172155,47.6728574,overpass_amenity_entertainment_sustenance,,restaurant,,4158630595,Taqueria Gallo,,,1.0
-122.1172873,47.6722971,overpass_amenity_entertainment_sustenance,,fast_food,,4164273089,Emerald City Smoothie,,,1.0
-122.1273099,47.6768496,overpass_amenity_entertainment_sustenance,,restaurant,,4350392293,Caadxi Mezcaleria,,,1.0
-122.1249446,47.6737261,overpass_amenity_entertainment_sustenance,,pub,,4350410789,Woodblock,,,1.0
-122.123368,47.6746196,overpass_amenity_entertainment_sustenance,,fast_food,,4353378417,Domino's,,,1.0
-122.1229096,47.6735746,overpass_amenity_entertainment_sustenance,,restaurant,,4353378418,The Third Place,,,1.0
-122.1261139,47.6740476,overpass_amenity_entertainment_sustenance,,restaurant,,4353378424,Garlic Crush,,,1.0
-122.1233018,47.6747483,overpass_amenity_entertainment_sustenance,,restaurant,,4353378439,La Quemada Tienda Carnicera,,,1.0
-122.1235093,47.6736599,overpass_amenity_entertainment_sustenance,,ice_cream,,4353378443,Molly Moon's Homemade Ice Cream - Redmond,,,1.0
-122.1221418,47.6733836,overpass_amenity_entertainment_sustenance,,restaurant,,4353378454,Prime Steakhouse,,,1.0
-122.1304741,47.6784294,overpass_amenity_entertainment_sustenance,,cafe,,4353378467,River Trail Roasters,,,1.0
-122.141752,47.6424067,overpass_amenity_entertainment_sustenance,,food_court,,4442745488,Microsoft Cafe 99,,,1.0
-122.1426086,47.7339469,overpass_amenity_entertainment_sustenance,,cafe,,4491042323,Chateau Espresso,,,1.0
-122.142595,47.7343961,overpass_amenity_entertainment_sustenance,,pub,,4491042337,Good Brewing,,,1.0
-122.1420347,47.7319417,overpass_amenity_entertainment_sustenance,,restaurant,,4491062199,Sora Sushi,,,1.0
-122.1198628,47.6701236,overpass_amenity_entertainment_sustenance,,restaurant,,4789555194,Supreme Dumplings,,,1.0
-122.1217339,47.6698313,overpass_amenity_entertainment_sustenance,,restaurant,,4789555721,Just Poke,,,1.0
-122.1190959,47.6714612,overpass_amenity_entertainment_sustenance,,restaurant,,4792797634,Zio Sal Ristorante Italiano,,,1.0
-122.1206533,47.6706391,overpass_amenity_entertainment_sustenance,,restaurant,,4792797647,Thai Ginger,,,1.0
-122.119732,47.6700875,overpass_amenity_entertainment_sustenance,,theatre,,4792797661,SecondStory Repertory,,,1.0
-122.1309978,47.6451619,overpass_amenity_entertainment_sustenance,,food_court,,4806566584,Microsoft Cafe 25,,,1.0
-122.1371112,47.6440488,overpass_amenity_entertainment_sustenance,,food_court,,4829304096,,,,1.0
-122.1368215,47.6444825,overpass_amenity_entertainment_sustenance,,food_court,,4829304097,,,,1.0
-122.1185772,47.6604327,overpass_amenity_entertainment_sustenance,,cafe,,4852385321,Bear Creek Coffee Co.,,,1.0
-122.1054223,47.6636505,overpass_amenity_entertainment_sustenance,,pub,,4853787338,Postdoc Brewing,,,1.0
-122.0993763,47.6648504,overpass_amenity_entertainment_sustenance,,fast_food,,4853787341,Sammamish Deli,,,1.0
-122.0992271,47.6644896,overpass_amenity_entertainment_sustenance,,restaurant,,4853787342,Taste of Hyderabad,,,1.0
-122.1127384,47.6730212,overpass_amenity_entertainment_sustenance,,restaurant,,4853787343,Bommarillu Biryani,,,1.0
-122.1259348,47.6759799,overpass_amenity_entertainment_sustenance,,restaurant,,4959184317,Oto Sushi,,,1.0
-122.1253295,47.6763433,overpass_amenity_entertainment_sustenance,,cafe,,5039621985,Five Stones Coffee Co.,,,1.0
-122.135813,47.631943,overpass_amenity_entertainment_sustenance,,cafe,,5045655525,Tapioca Express,,,1.0
-122.137358,47.6354314,overpass_amenity_entertainment_sustenance,,bar,,5093478022,W XYZ Lounge,,,1.0
-122.133739,47.649076,overpass_amenity_entertainment_sustenance,,food_court,,5148003019,Microsoft Cafe 83,,,1.0
-122.1410975,47.6434545,overpass_amenity_entertainment_sustenance,,food_court,,5148061072,Microsoft Cafe H,,,1.0
-122.1371387,47.6477956,overpass_amenity_entertainment_sustenance,,food_court,,5148061085,Microsoft Cafe 121,,,1.0
-122.1342867,47.6518645,overpass_amenity_entertainment_sustenance,,food_court,,5148061086,Microsoft Cafe 86,,,1.0
-122.0915438,47.6773934,overpass_amenity_entertainment_sustenance,,food_court,,5148109690,Microsoft Millenium Cafe,,,1.0
-122.1182962,47.6688695,overpass_amenity_entertainment_sustenance,,food_court,,5148150230,Microsoft Cafe RTC-5,,,1.0
-122.1531717,47.7333929,overpass_amenity_entertainment_sustenance,,bar,,5266167421,Woodinville Whiskey Co.,,,1.0
-122.1139486,47.6709317,overpass_amenity_entertainment_sustenance,,restaurant,,5281069373,Dough Zone,,,1.0
-122.1360022,47.6319412,overpass_amenity_entertainment_sustenance,,restaurant,,5282730742,Tian Tian Noodles,,,1.0
-122.1421879,47.6322258,overpass_amenity_entertainment_sustenance,,restaurant,,5484699952,Nine Way,,,1.0
-122.1374211,47.6344528,overpass_amenity_entertainment_sustenance,,cafe,,5555369743,Maxwella Cafe and Bar,,,1.0
-122.1228105,47.6737003,overpass_amenity_entertainment_sustenance,,bar,,5872801325,Northwest Brewing Co.,,,1.0
-122.1243593,47.6735973,overpass_amenity_entertainment_sustenance,,restaurant,,5953192257,Hello Poké,,,1.0
-122.1444793,47.6268673,overpass_amenity_entertainment_sustenance,,restaurant,,6013559134,Núodle,,,1.0
-122.1414176,47.7339843,overpass_amenity_entertainment_sustenance,,restaurant,,6373249169,The Bistro at Hollywood Schoolhouse,,,1.0
-122.142272,47.6862274,overpass_amenity_entertainment_sustenance,,restaurant,,6546105692,Willows Deli,,,1.0
-122.1304706,47.6271491,overpass_amenity_entertainment_sustenance,,fast_food,,6571035787,El Maestro del Taco,,,1.0
-122.1385421,47.6319341,overpass_amenity_entertainment_sustenance,,restaurant,,6654415785,Southern Spice,,,1.0
-122.141467,47.733098,overpass_amenity_entertainment_sustenance,,restaurant,,6981184317,Maryhill Winery,,,1.0
-122.141135,47.6861775,overpass_amenity_entertainment_sustenance,,pub,,6991510649,Big Block Brewing Taproom,,,1.0
-122.1497284,47.7347722,overpass_amenity_entertainment_sustenance,,restaurant,,7182782287,Wheelhouse,,,1.0
-122.1262578,47.6810479,overpass_amenity_entertainment_sustenance,,fast_food,,7745768115,Panda Express,,,1.0
-122.0950303,47.6623002,overpass_amenity_entertainment_sustenance,,restaurant,,8927370753,Rocky’s Empanadas,,,1.0
-122.1241327,47.6750336,overpass_amenity_entertainment_sustenance,,cafe,,9211179006,Meetea,,,1.0
